DATE,LATITUDE,LONGITUDE,ELEVATION,VIS,TMP,DEW,SLP,DIR,SPD,HEIGHT_AGL,PRECIP_HOURS,PRECIP
2022-07-18T00:53:00,29.98438,-95.36072,27.5,11265,32.8,21.1,10125,170,67,22000,1,0
2022-07-18T01:53:00,29.98438,-95.36072,27.5,11265,31.7,20,10129,170,46,22000,1,0
2022-07-18T02:53:00,29.98438,-95.36072,27.5,11265,30.6,22.8,10134,170,51,22000,1,0
2022-07-18T03:53:00,29.98438,-95.36072,27.5,11265,29.4,22.8,10137,190,41,22000,1,0
2022-07-18T04:53:00,29.98438,-95.36072,27.5,11265,28.9,23.9,10141,190,21,22000,1,0
2022-07-18T05:53:00,29.98438,-95.36072,27.5,11265,28.3,23.9,10140,200,31,22000,1,0
2022-07-18T06:00:00,29.98438,-95.36072,27.5,11000,28.3,23.9,10140,200,31,22000,0,0
2022-07-18T06:53:00,29.98438,-95.36072,27.5,11265,27.8,23.9,10140,200,21,22000,1,0
2022-07-18T07:53:00,29.98438,-95.36072,27.5,11265,27.8,23.9,10139,200,21,22000,1,0
2022-07-18T08:53:00,29.98438,-95.36072,27.5,11265,27.2,23.9,10141,180,21,22000,1,0
2022-07-18T09:53:00,29.98438,-95.36072,27.5,11265,27.2,23.9,10142,200,26,22000,1,0
2022-07-18T10:53:00,29.98438,-95.36072,27.5,11265,27.2,23.9,10144,190,21,5791,1,0
2022-07-18T11:53:00,29.98438,-95.36072,27.5,11265,26.7,23.9,10149,0,21,7620,1,0
2022-07-18T12:00:00,29.98438,-95.36072,27.5,11000,26.7,23.9,10149,0,21,0,0,0
2022-07-18T12:53:00,29.98438,-95.36072,27.5,16093,27.8,23.9,10156,250,21,22000,1,0
2022-07-18T13:53:00,29.98438,-95.36072,27.5,11265,28.9,24.4,10159,250,36,7620,1,0
2022-07-18T14:53:00,29.98438,-95.36072,27.5,16093,30.6,23.3,10161,220,41,6096,1,0
2022-07-18T15:53:00,29.98438,-95.36072,27.5,16093,32.2,23.3,10160,220,46,6706,1,0
2022-07-18T16:53:00,29.98438,-95.36072,27.5,16093,33.9,22.8,10158,250,26,22000,1,0
2022-07-18T17:53:00,29.98438,-95.36072,27.5,16093,35,21.7,10153,200,31,22000,1,0
2022-07-18T18:00:00,29.98438,-95.36072,27.5,16000,35,21.7,10153,200,31,22000,0,0
2022-07-18T18:53:00,29.98438,-95.36072,27.5,16093,35,21.1,10147,170,36,22000,1,0
2022-07-18T19:53:00,29.98438,-95.36072,27.5,16093,36.7,20.6,10138,160,31,22000,1,0
2022-07-18T20:53:00,29.98438,-95.36072,27.5,16093,37.2,18.9,10132,170,26,22000,1,0
2022-07-18T21:53:00,29.98438,-95.36072,27.5,16093,37.2,20,10127,210,36,22000,1,0
2022-07-18T22:53:00,29.98438,-95.36072,27.5,16093,36.7,20.6,10121,160,46,22000,1,0
2022-07-18T23:53:00,29.98438,-95.36072,27.5,16093,35.6,21.1,10118,160,67,22000,1,0
2022-07-19T00:00:00,29.98438,-95.36072,27.5,16000,35.6,21.1,10118,160,67,22000,0,0
2022-07-19T00:53:00,29.98438,-95.36072,27.5,16093,33.3,22.8,10121,180,62,22000,1,0
2022-07-19T01:53:00,29.98438,-95.36072,27.5,16093,31.7,22.8,10127,190,51,22000,1,0
2022-07-19T02:53:00,29.98438,-95.36072,27.5,16093,30.6,22.8,10133,180,46,22000,1,0
2022-07-19T03:53:00,29.98438,-95.36072,27.5,16093,29.4,23.3,10139,190,46,22000,1,0
2022-07-19T04:53:00,29.98438,-95.36072,27.5,16093,28.3,23.9,10143,180,41,22000,1,0
2022-07-19T05:53:00,29.98438,-95.36072,27.5,16093,28.3,23.9,10146,190,26,22000,1,0
2022-07-19T06:00:00,29.98438,-95.36072,27.5,16000,28.3,23.9,10146,190,26,22000,0,0
2022-07-19T06:53:00,29.98438,-95.36072,27.5,16093,27.8,24.4,10142,190,41,22000,1,0
2022-07-19T07:53:00,29.98438,-95.36072,27.5,16093,27.8,24.4,10139,190,31,22000,1,0
2022-07-19T08:53:00,29.98438,-95.36072,27.5,16093,27.8,24.4,10140,190,41,22000,1,0
2022-07-19T09:53:00,29.98438,-95.36072,27.5,16093,27.2,24.4,10141,190,26,22000,1,0
2022-07-19T10:53:00,29.98438,-95.36072,27.5,16093,27.2,24.4,10145,190,21,22000,1,0
2022-07-19T11:53:00,29.98438,-95.36072,27.5,16093,27.2,24.4,10148,190,26,22000,1,0
2022-07-19T12:00:00,29.98438,-95.36072,27.5,16000,27.2,24.4,10148,190,26,22000,0,0
2022-07-19T12:53:00,29.98438,-95.36072,27.5,16093,28.3,25,10153,200,31,22000,1,0
2022-07-19T13:53:00,29.98438,-95.36072,27.5,16093,29.4,23.9,10157,200,46,22000,1,0
2022-07-19T14:53:00,29.98438,-95.36072,27.5,16093,31.7,23.3,10156,200,51,22000,1,0
2022-07-19T15:53:00,29.98438,-95.36072,27.5,16093,32.8,22.8,10153,240,57,22000,1,0
2022-07-19T16:53:00,29.98438,-95.36072,27.5,16093,33.9,22.8,10148,240,46,22000,1,0
2022-07-19T17:53:00,29.98438,-95.36072,27.5,16093,35.6,21.7,10142,170,57,22000,1,0
2022-07-19T18:00:00,29.98438,-95.36072,27.5,16000,35.6,21.7,10142,170,57,22000,0,0
2022-07-19T18:53:00,29.98438,-95.36072,27.5,16093,36.1,21.7,10135,170,51,22000,1,0
2022-07-19T19:53:00,29.98438,-95.36072,27.5,16093,36.7,20.6,10128,180,41,22000,1,0
2022-07-19T20:53:00,29.98438,-95.36072,27.5,16093,37.8,20.6,10121,190,41,22000,1,0
2022-07-19T21:53:00,29.98438,-95.36072,27.5,16093,36.7,22.2,10117,170,51,22000,1,0
2022-07-19T22:53:00,29.98438,-95.36072,27.5,16093,35.6,22.8,10117,170,72,22000,1,0
2022-07-19T23:53:00,29.98438,-95.36072,27.5,16093,33.9,22.2,10119,200,62,22000,1,0
2022-07-20T00:00:00,29.98438,-95.36072,27.5,16000,33.9,22.2,10119,200,62,22000,0,0
2022-07-20T00:53:00,29.98438,-95.36072,27.5,16093,32.8,22.2,10121,180,62,22000,1,0
2022-07-20T01:53:00,29.98438,-95.36072,27.5,16093,31.1,22.2,10127,180,62,22000,1,0
2022-07-20T02:53:00,29.98438,-95.36072,27.5,16093,30,22.8,10132,180,41,22000,1,0
2022-07-20T03:53:00,29.98438,-95.36072,27.5,16093,29.4,23.9,10138,180,46,22000,1,0
2022-07-20T04:53:00,29.98438,-95.36072,27.5,16093,28.9,24.4,10137,190,46,22000,1,0
2022-07-20T05:53:00,29.98438,-95.36072,27.5,16093,28.9,25,10138,200,36,22000,1,0
2022-07-20T06:00:00,29.98438,-95.36072,27.5,16000,28.9,25,10138,200,36,22000,0,0
2022-07-20T06:21:00,29.98438,-95.36072,27.5,16093,28.9,25,0,190,46,610,0,0
2022-07-20T06:53:00,29.98438,-95.36072,27.5,16093,28.3,25,10134,190,41,549,1,0
2022-07-20T07:36:00,29.98438,-95.36072,27.5,16093,28.3,24.4,0,190,36,22000,0,0
2022-07-20T07:53:00,29.98438,-95.36072,27.5,16093,27.8,24.4,10130,180,31,22000,1,0
2022-07-20T08:53:00,29.98438,-95.36072,27.5,16093,27.8,24.4,10131,200,36,22000,1,0
2022-07-20T09:53:00,29.98438,-95.36072,27.5,16093,27.2,24.4,10133,190,31,22000,1,0
2022-07-20T10:53:00,29.98438,-95.36072,27.5,16093,27.2,24.4,10136,190,21,22000,1,0
2022-07-20T11:27:00,29.98438,-95.36072,27.5,16093,27.2,25,0,190,21,579,0,0
2022-07-20T11:53:00,29.98438,-95.36072,27.5,16093,27.2,25,10139,200,15,518,1,0
2022-07-20T12:00:00,29.98438,-95.36072,27.5,16000,27.2,25,10139,200,15,0,0,0
2022-07-20T12:53:00,29.98438,-95.36072,27.5,16093,28.3,25,10143,200,21,22000,1,0
2022-07-20T13:53:00,29.98438,-95.36072,27.5,16093,30,25.6,10145,200,36,22000,1,0
2022-07-20T14:53:00,29.98438,-95.36072,27.5,16093,32.2,23.9,10147,180,51,22000,1,0
2022-07-20T15:53:00,29.98438,-95.36072,27.5,16093,33.3,23.3,10145,200,46,22000,1,0
2022-07-20T16:53:00,29.98438,-95.36072,27.5,16093,35,23.3,10142,200,46,22000,1,0
2022-07-20T17:53:00,29.98438,-95.36072,27.5,16093,36.1,22.2,10137,180,51,22000,1,0
2022-07-20T18:00:00,29.98438,-95.36072,27.5,16000,36.1,22.2,10137,180,51,22000,0,0
2022-07-20T18:53:00,29.98438,-95.36072,27.5,16093,37.2,21.1,10132,180,26,22000,1,0
2022-07-20T19:53:00,29.98438,-95.36072,27.5,16093,37.8,21.1,10122,200,31,22000,1,0
2022-07-20T20:53:00,29.98438,-95.36072,27.5,16093,38.3,21.7,10114,210,46,22000,1,0
2022-07-20T21:53:00,29.98438,-95.36072,27.5,16093,37.8,22.2,10109,180,46,22000,1,0
2022-07-20T22:53:00,29.98438,-95.36072,27.5,16093,36.1,23.3,10108,180,46,22000,1,0
2022-07-20T23:53:00,29.98438,-95.36072,27.5,16093,35,23.3,10109,180,46,22000,1,0
2022-07-21T00:00:00,29.98438,-95.36072,27.5,16000,35,23.3,10109,180,46,22000,0,0
2022-07-21T00:53:00,29.98438,-95.36072,27.5,16093,32.8,23.3,10115,180,51,22000,1,0
2022-07-21T01:53:00,29.98438,-95.36072,27.5,16093,31.7,23.3,10124,190,46,22000,1,0
2022-07-21T02:53:00,29.98438,-95.36072,27.5,16093,30.6,23.3,10129,190,46,22000,1,0
2022-07-21T03:53:00,29.98438,-95.36072,27.5,16093,29.4,23.3,10138,180,31,22000,1,0
2022-07-21T04:53:00,29.98438,-95.36072,27.5,16093,28.9,23.9,10135,190,31,22000,1,0
2022-07-21T05:53:00,29.98438,-95.36072,27.5,16093,28.3,24.4,10131,190,26,22000,1,0
2022-07-21T06:00:00,29.98438,-95.36072,27.5,16000,28.3,24.4,10131,190,26,22000,0,0
2022-07-21T06:53:00,29.98438,-95.36072,27.5,16093,27.8,24.4,10129,0,21,22000,1,0
2022-07-21T07:53:00,29.98438,-95.36072,27.5,16093,27.8,24.4,10127,0,0,22000,1,0
2022-07-21T08:53:00,29.98438,-95.36072,27.5,16093,27.2,24.4,10128,190,21,22000,1,0
2022-07-21T09:53:00,29.98438,-95.36072,27.5,16093,26.7,24.4,10130,190,15,22000,1,0
2022-07-21T10:53:00,29.98438,-95.36072,27.5,16093,26.7,24.4,10132,180,15,22000,1,0
2022-07-21T11:53:00,29.98438,-95.36072,27.5,11265,26.7,25,10134,180,15,22000,1,0
2022-07-21T12:00:00,29.98438,-95.36072,27.5,11000,26.7,25,10134,180,15,22000,0,0
2022-07-21T12:53:00,29.98438,-95.36072,27.5,11265,28.3,25.6,10141,150,15,22000,1,0
2022-07-21T13:53:00,29.98438,-95.36072,27.5,16093,30,25,10150,210,21,549,1,0
2022-07-21T14:29:00,29.98438,-95.36072,27.5,16093,30.6,23.9,0,0,31,22000,0,0
2022-07-21T14:53:00,29.98438,-95.36072,27.5,16093,31.7,23.9,10153,230,36,22000,1,0
2022-07-21T15:53:00,29.98438,-95.36072,27.5,16093,32.8,23.3,10154,230,21,22000,1,0
2022-07-21T16:53:00,29.98438,-95.36072,27.5,16093,33.3,22.8,10153,220,31,22000,1,0
2022-07-21T17:53:00,29.98438,-95.36072,27.5,16093,35.6,22.2,10149,250,31,22000,1,0
2022-07-21T18:00:00,29.98438,-95.36072,27.5,16000,35.6,22.2,10149,250,31,22000,0,0
2022-07-21T18:53:00,29.98438,-95.36072,27.5,16093,36.1,21.7,10143,150,36,22000,1,0
2022-07-21T19:53:00,29.98438,-95.36072,27.5,16093,37.2,21.7,10137,190,21,7620,1,0
2022-07-21T20:53:00,29.98438,-95.36072,27.5,16093,37.2,20.6,10131,150,26,7620,1,0
2022-07-21T21:53:00,29.98438,-95.36072,27.5,16093,35,23.9,10127,140,93,22000,1,0
2022-07-21T22:53:00,29.98438,-95.36072,27.5,16093,33.9,23.9,10117,130,77,7620,1,0
2022-07-21T23:53:00,29.98438,-95.36072,27.5,16093,33.3,23.9,10114,170,62,7620,1,0
2022-07-22T00:00:00,29.98438,-95.36072,27.5,16000,33.3,23.9,10114,170,62,0,0,0
2022-07-22T00:53:00,29.98438,-95.36072,27.5,16093,32.8,23.9,10123,170,51,7620,1,0
2022-07-22T01:53:00,29.98438,-95.36072,27.5,16093,31.7,23.3,10131,170,51,22000,1,0
2022-07-22T02:53:00,29.98438,-95.36072,27.5,16093,30.6,23.3,10136,180,36,22000,1,0
2022-07-22T03:53:00,29.98438,-95.36072,27.5,16093,29.4,23.9,10140,200,31,22000,1,0
2022-07-22T04:53:00,29.98438,-95.36072,27.5,16093,28.9,23.9,10141,190,26,7620,1,0
2022-07-22T05:53:00,29.98438,-95.36072,27.5,16093,28.9,24.4,10142,180,31,7620,1,0
2022-07-22T06:00:00,29.98438,-95.36072,27.5,16000,28.9,24.4,10142,180,31,0,0,0
2022-07-22T06:53:00,29.98438,-95.36072,27.5,16093,28.3,24.4,10147,190,21,7620,1,0
2022-07-22T07:53:00,29.98438,-95.36072,27.5,16093,27.8,24.4,10150,190,15,22000,1,0
2022-07-22T08:53:00,29.98438,-95.36072,27.5,16093,27.2,24.4,10150,160,15,7620,1,0
2022-07-22T09:53:00,29.98438,-95.36072,27.5,16093,27.2,24.4,10150,0,0,22000,1,0
2022-07-22T10:53:00,29.98438,-95.36072,27.5,16093,25.6,24.4,10150,0,0,22000,1,0
2022-07-22T11:53:00,29.98438,-95.36072,27.5,11265,25.6,24.4,10154,0,0,22000,1,0
2022-07-22T12:00:00,29.98438,-95.36072,27.5,11000,25.6,24.4,10154,0,0,22000,0,0
2022-07-22T12:53:00,29.98438,-95.36072,27.5,11265,27.8,25,10161,180,15,22000,1,0
2022-07-22T13:53:00,29.98438,-95.36072,27.5,11265,29.4,25,10164,200,26,7620,1,0
2022-07-22T14:53:00,29.98438,-95.36072,27.5,16093,30.6,23.3,10165,260,46,7620,1,0
2022-07-22T15:53:00,29.98438,-95.36072,27.5,16093,32.2,23.3,10167,180,31,7620,1,0
2022-07-22T16:53:00,29.98438,-95.36072,27.5,16093,33.9,22.2,10167,240,21,22000,1,0
2022-07-22T17:53:00,29.98438,-95.36072,27.5,16093,34.4,21.1,10157,210,36,7620,1,0
2022-07-22T18:00:00,29.98438,-95.36072,27.5,16000,34.4,21.1,10157,210,36,0,0,0
2022-07-22T18:53:00,29.98438,-95.36072,27.5,16093,35,20.6,10156,170,21,5486,1,0
2022-07-22T19:18:00,29.98438,-95.36072,27.5,11265,34.4,22.2,0,170,57,1524,0,0
2022-07-22T19:26:00,29.98438,-95.36072,27.5,11265,33.3,21.7,0,160,103,1524,1,0
2022-07-22T19:53:00,29.98438,-95.36072,27.5,11265,29.4,22.2,10173,60,108,2134,1,0
2022-07-22T20:53:00,29.98438,-95.36072,27.5,11265,26.1,22.2,10168,80,62,22000,1,0
2022-07-22T21:05:00,29.98438,-95.36072,27.5,16093,26.1,22.2,0,120,62,3962,0,0
2022-07-22T21:53:00,29.98438,-95.36072,27.5,11265,26.1,24.4,10164,110,46,4572,1,0
2022-07-22T22:53:00,29.98438,-95.36072,27.5,16093,26.7,24.4,10156,110,41,22000,1,0
2022-07-22T23:53:00,29.98438,-95.36072,27.5,16093,27.2,23.9,10148,110,36,7620,1,0
2022-07-23T00:00:00,29.98438,-95.36072,27.5,16000,27.2,23.9,10148,110,36,0,6,0
2022-07-23T00:53:00,29.98438,-95.36072,27.5,16093,27.2,24.4,10149,110,36,7620,1,0
2022-07-23T01:53:00,29.98438,-95.36072,27.5,16093,26.7,23.9,10149,140,46,7620,1,0
2022-07-23T02:53:00,29.98438,-95.36072,27.5,16093,26.1,24.4,10158,100,26,7620,1,0
2022-07-23T03:53:00,29.98438,-95.36072,27.5,16093,26.1,24.4,10164,100,41,22000,1,0
2022-07-23T04:53:00,29.98438,-95.36072,27.5,16093,25,24.4,10165,110,31,22000,1,0
2022-07-23T05:53:00,29.98438,-95.36072,27.5,16093,25.6,24.4,10163,0,0,7620,1,0
2022-07-23T06:00:00,29.98438,-95.36072,27.5,16000,25.6,24.4,10163,0,0,0,0,0
2022-07-23T06:53:00,29.98438,-95.36072,27.5,16093,25,24.4,10162,190,15,22000,1,0
2022-07-23T07:53:00,29.98438,-95.36072,27.5,16093,25,23.9,10160,180,21,22000,1,0
2022-07-23T08:53:00,29.98438,-95.36072,27.5,16093,24.4,23.3,10163,150,15,22000,1,0
2022-07-23T09:53:00,29.98438,-95.36072,27.5,16093,23.9,23.3,10165,0,0,2743,1,0
2022-07-23T10:53:00,29.98438,-95.36072,27.5,16093,24.4,23.9,10167,0,0,2743,1,0
2022-07-23T11:53:00,29.98438,-95.36072,27.5,16093,24.4,23.9,10172,0,0,22000,1,0
2022-07-23T12:00:00,29.98438,-95.36072,27.5,16000,24.4,23.9,10172,0,0,22000,0,0
2022-07-23T12:53:00,29.98438,-95.36072,27.5,16093,26.7,25,10174,50,31,22000,1,0
2022-07-23T13:53:00,29.98438,-95.36072,27.5,16093,28.9,25,10176,120,21,22000,1,0
2022-07-23T14:53:00,29.98438,-95.36072,27.5,16093,30.6,23.3,10178,160,36,7620,1,0
2022-07-23T15:53:00,29.98438,-95.36072,27.5,16093,32.8,22.2,10176,180,41,22000,1,0
2022-07-23T16:53:00,29.98438,-95.36072,27.5,16093,34.4,21.7,10174,210,31,22000,1,0
2022-07-23T17:53:00,29.98438,-95.36072,27.5,16093,35,21.1,10171,170,31,7620,1,0
2022-07-23T18:00:00,29.98438,-95.36072,27.5,16000,35,21.1,10171,170,31,0,0,0
2022-07-23T18:53:00,29.98438,-95.36072,27.5,11265,27.2,22.8,10171,160,113,3658,1,13
2022-07-23T18:59:00,29.98438,-95.36072,27.5,3219,26.1,22.2,0,140,98,3658,1,12
2022-07-23T19:18:00,29.98438,-95.36072,27.5,12875,27.8,23.9,0,70,15,3048,1,93
2022-07-23T19:53:00,29.98438,-95.36072,27.5,16093,32.8,24.4,10159,180,21,5486,1,97
2022-07-23T20:53:00,29.98438,-95.36072,27.5,16093,35,22.2,10156,190,36,22000,1,0
2022-07-23T21:53:00,29.98438,-95.36072,27.5,16093,34.4,21.7,10152,190,41,22000,1,0
2022-07-23T22:53:00,29.98438,-95.36072,27.5,16093,32.8,22.8,10155,130,82,22000,1,0
2022-07-23T23:53:00,29.98438,-95.36072,27.5,16093,32.2,22.8,10151,150,51,7620,1,0
2022-07-24T00:00:00,29.98438,-95.36072,27.5,16000,32.2,22.8,10151,150,51,0,6,110
2022-07-24T00:53:00,29.98438,-95.36072,27.5,16093,31.7,23.3,10149,160,51,7620,1,0
2022-07-24T01:53:00,29.98438,-95.36072,27.5,16093,30.6,23.3,10153,170,57,22000,1,0
2022-07-24T02:53:00,29.98438,-95.36072,27.5,16093,29.4,23.9,10161,160,51,22000,1,0
2022-07-24T03:53:00,29.98438,-95.36072,27.5,16093,28.9,24.4,10166,170,46,22000,1,0
2022-07-24T04:53:00,29.98438,-95.36072,27.5,16093,28.3,25,10169,170,26,22000,1,0
2022-07-24T05:53:00,29.98438,-95.36072,27.5,16093,27.8,25,10169,170,26,22000,1,0
2022-07-24T06:00:00,29.98438,-95.36072,27.5,16000,27.8,25,10169,170,26,22000,0,0
2022-07-24T06:53:00,29.98438,-95.36072,27.5,16093,27.8,25,10167,180,15,22000,1,0
2022-07-24T07:53:00,29.98438,-95.36072,27.5,16093,27.2,25,10168,170,15,22000,1,0
2022-07-24T08:53:00,29.98438,-95.36072,27.5,16093,25.6,24.4,10165,180,15,22000,1,0
2022-07-24T09:53:00,29.98438,-95.36072,27.5,16093,25,24.4,10168,190,15,22000,1,0
2022-07-24T10:53:00,29.98438,-95.36072,27.5,16093,24.4,23.9,10172,0,0,22000,1,0
2022-07-24T11:53:00,29.98438,-95.36072,27.5,16093,25,24.4,10174,0,0,22000,1,0
2022-07-24T12:00:00,29.98438,-95.36072,27.5,16000,25,24.4,10174,0,0,22000,24,109
2022-07-24T12:53:00,29.98438,-95.36072,27.5,16093,27.2,25.6,10177,0,0,22000,1,0
2022-07-24T13:53:00,29.98438,-95.36072,27.5,16093,28.9,25,10181,190,26,22000,1,0
2022-07-24T14:53:00,29.98438,-95.36072,27.5,16093,30.6,24.4,10182,210,36,22000,1,0
2022-07-24T15:53:00,29.98438,-95.36072,27.5,16093,32.8,23.9,10178,180,26,22000,1,0
2022-07-24T16:53:00,29.98438,-95.36072,27.5,16093,33.9,23.9,10179,150,26,22000,1,0
2022-07-24T17:53:00,29.98438,-95.36072,27.5,16093,34.4,22.2,10171,140,41,22000,1,0
2022-07-24T18:00:00,29.98438,-95.36072,27.5,16000,34.4,22.2,10171,140,41,22000,0,0
2022-07-24T18:53:00,29.98438,-95.36072,27.5,16093,34.4,21.7,10165,220,26,7620,1,0
2022-07-24T19:53:00,29.98438,-95.36072,27.5,16093,35.6,21.7,10158,170,41,7620,1,0
2022-07-24T20:43:00,29.98438,-95.36072,27.5,16093,32.8,23.3,0,140,67,7620,0,0
2022-07-24T20:53:00,29.98438,-95.36072,27.5,16093,31.1,21.7,10155,110,77,7620,1,0
2022-07-24T21:12:00,29.98438,-95.36072,27.5,16093,30,25.6,0,110,57,7620,0,0
2022-07-24T21:15:00,29.98438,-95.36072,27.5,16093,30.6,25.6,0,110,57,7620,0,0
2022-07-24T21:53:00,29.98438,-95.36072,27.5,16093,32.2,26.1,10150,100,51,22000,1,0
2022-07-24T22:43:00,29.98438,-95.36072,27.5,16093,32.8,23.3,0,120,82,22000,0,0
2022-07-24T22:53:00,29.98438,-95.36072,27.5,16093,32.8,22.8,10151,140,62,22000,1,0
2022-07-24T23:30:00,29.98438,-95.36072,27.5,16093,34.4,22.8,0,160,36,22000,0,0
2022-07-24T23:53:00,29.98438,-95.36072,27.5,16093,33.9,22.8,10145,170,46,22000,1,0
2022-07-25T00:00:00,29.98438,-95.36072,27.5,16000,33.9,22.8,10145,170,46,22000,0,0
2022-07-25T00:53:00,29.98438,-95.36072,27.5,16093,32.2,23.3,10149,180,46,22000,1,0
2022-07-25T01:53:00,29.98438,-95.36072,27.5,16093,31.1,23.9,10152,170,51,22000,1,0
2022-07-25T02:53:00,29.98438,-95.36072,27.5,16093,30,23.9,10160,170,36,22000,1,0
2022-07-25T03:53:00,29.98438,-95.36072,27.5,16093,29.4,24.4,10164,170,46,22000,1,0
2022-07-25T04:53:00,29.98438,-95.36072,27.5,16093,28.3,24.4,10164,190,36,22000,1,0
2022-07-25T05:53:00,29.98438,-95.36072,27.5,16093,28.3,24.4,10165,180,31,22000,1,0
2022-07-25T06:00:00,29.98438,-95.36072,27.5,16000,28.3,24.4,10165,180,31,22000,0,0
2022-07-25T06:53:00,29.98438,-95.36072,27.5,16093,27.8,24.4,10165,180,15,22000,1,0
2022-07-25T07:53:00,29.98438,-95.36072,27.5,16093,27.2,24.4,10161,200,15,22000,1,0
2022-07-25T08:53:00,29.98438,-95.36072,27.5,16093,27.2,24.4,10161,200,15,22000,1,0
2022-07-25T09:53:00,29.98438,-95.36072,27.5,16093,26.7,24.4,10160,190,15,22000,1,0
2022-07-25T10:53:00,29.98438,-95.36072,27.5,16093,25.6,23.9,10162,0,0,22000,1,0
2022-07-25T11:53:00,29.98438,-95.36072,27.5,16093,25,23.9,10166,0,0,22000,1,0
2022-07-25T12:00:00,29.98438,-95.36072,27.5,16000,25,23.9,10166,0,0,22000,0,0
2022-07-25T12:53:00,29.98438,-95.36072,27.5,16093,27.8,25,10168,190,21,22000,1,0
2022-07-25T13:53:00,29.98438,-95.36072,27.5,16093,29.4,24.4,10175,220,26,22000,1,0
2022-07-25T14:53:00,29.98438,-95.36072,27.5,16093,31.1,23.9,10176,240,26,22000,1,0
2022-07-25T15:53:00,29.98438,-95.36072,27.5,16093,32.2,22.8,10176,100,26,22000,1,0
2022-07-25T16:53:00,29.98438,-95.36072,27.5,16093,32.2,21.7,10174,200,26,22000,1,0
2022-07-25T17:53:00,29.98438,-95.36072,27.5,16093,34.4,21.7,10170,160,36,22000,1,0
2022-07-25T18:00:00,29.98438,-95.36072,27.5,16000,34.4,21.7,10170,160,36,22000,0,0
2022-07-25T18:53:00,29.98438,-95.36072,27.5,16093,35,20.6,10162,180,21,22000,1,0
2022-07-25T19:53:00,29.98438,-95.36072,27.5,16093,36.7,21.1,10153,150,51,22000,1,0
2022-07-25T20:53:00,29.98438,-95.36072,27.5,16093,35,23.9,10148,170,77,7620,1,0
2022-07-25T21:53:00,29.98438,-95.36072,27.5,16093,35,22.8,10145,170,67,22000,1,0
2022-07-25T22:53:00,29.98438,-95.36072,27.5,16093,34.4,22.2,10141,140,88,22000,1,0
2022-07-25T23:53:00,29.98438,-95.36072,27.5,16093,33.9,22.2,10139,140,77,22000,1,0
2022-07-26T00:00:00,29.98438,-95.36072,27.5,16000,33.9,22.2,10139,140,77,22000,0,0
2022-07-26T00:53:00,29.98438,-95.36072,27.5,16093,32.2,22.2,10143,160,67,22000,1,0
2022-07-26T01:53:00,29.98438,-95.36072,27.5,16093,31.1,22.2,10148,170,41,22000,1,0
2022-07-26T02:53:00,29.98438,-95.36072,27.5,16093,30,21.7,10153,170,36,22000,1,0
2022-07-26T03:53:00,29.98438,-95.36072,27.5,16093,28.9,22.8,10161,170,36,22000,1,0
2022-07-26T04:53:00,29.98438,-95.36072,27.5,16093,28.3,23.3,10162,170,26,22000,1,0
2022-07-26T05:53:00,29.98438,-95.36072,27.5,16093,27.8,23.9,10162,180,21,22000,1,0
2022-07-26T06:00:00,29.98438,-95.36072,27.5,16000,27.8,23.9,10162,180,21,22000,0,0
2022-07-26T06:53:00,29.98438,-95.36072,27.5,16093,27.8,23.9,10161,200,15,7620,1,0
2022-07-26T07:53:00,29.98438,-95.36072,27.5,16093,27.2,23.9,10157,180,15,7620,1,0
2022-07-26T08:53:00,29.98438,-95.36072,27.5,16093,27.2,23.9,10157,210,15,7620,1,0
2022-07-26T09:53:00,29.98438,-95.36072,27.5,16093,25.6,23.9,10157,200,15,22000,1,0
2022-07-26T10:53:00,29.98438,-95.36072,27.5,16093,25,23.9,10159,0,0,22000,1,0
2022-07-26T11:53:00,29.98438,-95.36072,27.5,16093,25,23.9,10160,0,0,22000,1,0
2022-07-26T12:00:00,29.98438,-95.36072,27.5,16000,25,23.9,10160,0,0,22000,0,0
2022-07-26T12:53:00,29.98438,-95.36072,27.5,16093,27.8,25,10164,160,15,22000,1,0
2022-07-26T13:53:00,29.98438,-95.36072,27.5,16093,29.4,24.4,10171,220,21,22000,1,0
2022-07-26T14:53:00,29.98438,-95.36072,27.5,16093,31.1,23.9,10173,170,31,22000,1,0
2022-07-26T15:53:00,29.98438,-95.36072,27.5,16093,32.2,22.8,10172,210,31,22000,1,0
2022-07-26T16:53:00,29.98438,-95.36072,27.5,16093,32.8,22.2,10169,170,26,22000,1,0
2022-07-26T17:53:00,29.98438,-95.36072,27.5,16093,35.6,22.2,10165,180,41,22000,1,0
2022-07-26T18:00:00,29.98438,-95.36072,27.5,16000,35.6,22.2,10165,180,41,22000,0,0
2022-07-26T18:53:00,29.98438,-95.36072,27.5,16093,33.9,23.3,10158,160,31,22000,1,0
2022-07-26T19:53:00,29.98438,-95.36072,27.5,16093,35.6,22.2,10151,120,46,22000,1,0
2022-07-26T20:53:00,29.98438,-95.36072,27.5,16093,34.4,22.8,10147,170,77,22000,1,0
2022-07-26T21:53:00,29.98438,-95.36072,27.5,16093,35,22.8,10142,160,62,22000,1,0
2022-07-26T22:53:00,29.98438,-95.36072,27.5,16093,34.4,22.8,10138,170,57,22000,1,0
2022-07-26T23:53:00,29.98438,-95.36072,27.5,16093,33.3,22.2,10136,150,72,7620,1,0
